pds_code	General|Category no empty cell/not merged	General|Product type  no empty cell/not merged	General|Subcategory no empty cell/not merged	Emulsifier and oil|Ratio total oil/emulsifier	Emulsifier and oil|Phospholipids g/100mL	Total Lipids g/100g product	FA_Sat g/100gFA	FA_Mono unsat g/100gFA	FA_Poly unsatg/100gFA	Pasteurization  homo|P Pasto/homo bar	Pasteurization  homo|T°C Pasto/Homo	Pasteurization|T°C Pasto	Pasteurization|Time Pasto sec	Sterilization US homo|P Sterilization US bar	Sterilization US homo|T°C Steril US	SterilizationDS homo|P Steril DS	SterilizationDS homo|T°C Steril DS	Sterilization|Direct/indirect Ste	Sterilization|F0	Sterilization|T°C Steril 	Sterilization|Time Ste sec	Protein|Type of protein	Protein|intact / hydrolysate/am acids	Protein|Prot level Nx6,25 g/100g product	Protein|casein Nx6,25g/100g product	Protein|whey protNx6,25g/100g product	Protein|SOY prot g/100g productNx6,25	Protein|PEA prot g/100g productNx6,25	Protein|Content kg/L	Stabilizers  thickners|Type	Stabilizers  thickners|Amount kg/1000L	Calcium minerals|Ca levelg/100g	Product KPI  at T=0 |dry matter g/100g	Product KPI  at T=0 |pH / Acidity	Product KPI  at T=0 |Viscosity mPas	target	Emulsifier and oil|Emulsifier_Citrem LIQUID  E472c	Emulsifier and oil|Emulsifier_Citrem POWDER  E472c	Emulsifier and oil|Emulsifier_DIMODAN  E471	Emulsifier and oil|Emulsifier_KIRNOL  E471	Emulsifier and oil|Emulsifier_LAMEMUL  E471 	Emulsifier and oil|Emulsifier_Soy lecithin LIQUID  E322	Emulsifier and oil|Emulsifier_Soy lecithin POWDER  E322	Emulsifier and oil|Emulsifier_Sunflower lecithin  E322	Emulsifier_total_amount	Emulsifier and oil|Oil_Algae oil DHA+EPA	Emulsifier and oil|Oil_Anhydrous milk fat 	Emulsifier and oil|Oil_Canola oil	Emulsifier and oil|Oil_Canola oil 	Emulsifier and oil|Oil_Coconut oil	Emulsifier and oil|Oil_Corn oil	Emulsifier and oil|Oil_EPA	Emulsifier and oil|Oil_Egg lipids	Emulsifier and oil|Oil_MCT oil	Emulsifier and oil|Oil_OB 5	Emulsifier and oil|Oil_OB Canola/HO	Emulsifier and oil|Oil_Oil Blend Preterm 3	Emulsifier and oil|Oil_Oil Tuna Fish /DHA	Emulsifier and oil|Oil_Oil arachidonic acid / ARA	Emulsifier and oil|Oil_Oil blend Acropolis & Algae oil DHA+EPA	Emulsifier and oil|Oil_Oil blend Fish DHA EPA	Emulsifier and oil|Oil_Oil evening primrose	Emulsifier and oil|Oil_Oil fish EPA:18 DHA:12	Emulsifier and oil|Oil_Organic OB POF	Emulsifier and oil|Oil_Palm oil	Emulsifier and oil|Oil_Rapeseed oil	Emulsifier and oil|Oil_Soy oil	Emulsifier and oil|Oil_Sunflower oil	Emulsifier and oil|Oil_corn oil	Oil_total_amount	Polysaccharides_Fructose	Polysaccharides_Glucose	Polysaccharides_Glucose syrup	Polysaccharides_Isomaltulose	Polysaccharides_Lactose	Polysaccharides_Liquid maltodextrin	Polysaccharides_Maltodextrin	Polysaccharides_Starch	Polysaccharides_Sucrose	Polysaccharides_Sugar	Polysaccharides_total_amount	Protein_Calcium caseinates	Protein_Casein hydrolysate	Protein_Concentrated skimmed milk	Protein_Demineralized whey permeate 125% protein ORGANIC	Protein_Demineralized whey permeate 90	Protein_IP LQD DCI 12% No premix UF	Protein_IP PWD HYDR ACID WHEY	Protein_LIsoleucine	Protein_LLeucine	Protein_LValine	Protein_Lactofidus BP POF P1	Protein_Milk Casein Isolate	Protein_Milk Protein Concentrate	Protein_Milk Protein Isolate	Protein_Milk minerals concentrates	Protein_Pea protein	Protein_Pea protein isolate	Protein_Pepti permeate	Protein_Potassium caseinate	Protein_Skimmed milk Liquid	Protein_Skimmed milk Powder ORGANIC	Protein_Sodium caseinate	Protein_Soy protein isolate	Protein_WPC	Protein_WPC80 Native 	Protein_WPC80 Native low Lactose	Protein_WPC83 Native 	Protein_WPI Acid 	Protein_WPI Native 	Protein_WPI neutralized	Protein_WPI sweet	Protein_Whey protein hydrolysate	Protein_Whey rich in milk calcium	Protein_Yoghurt powder	Protein_whey protein hydrolysate	Protein_total_amount
10333994	Tube	Nutrison Protein Plus Energy MF (DSI)		9.57189655172414		5.8	27.0845395709867	55.7608724276705	17.1545880013427	400+50	60	85.0	0.0			315+40	60	Direct	51.7498077752462	150.0	4.0	Mix of dairy & plant based	Intact	6.95207539923914		2.6931438	1.18178467					0.0635120072860415	29.98	7.8	40.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.03	0.0	0.0	0.0	0.37089043710631797	0.0	0.0	0.0	0.0	0.1734033212445123	0.0	0.0	0.0	0.03664821530826493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4190580263409048	0.0	52.39	0.0	0.5401278409090909	0.0	0.0	0.0	0.0	0.45987215909090906	0.0	0.0	0.0	225.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10672334713055151	0.0	0.0	0.0	0.0	0.0	0.32710594026177425	0.16187493008166462	0.4042957825260096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.39
10342540	Tube	Nutrison Protein Intense (UHT)		8.9562		4.9	27.1234975348665	53.8766500355899	18.9998524295437	300+50	60	75.0	0.0			250+50	60	Indirect	15.5618057997712	127.0	240.0	Mix of dairy & plant based	Intact	9.353558373		3.27099168	1.8695573					0.075119917169	24.78	7.8	50.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.75	0.0	0.0	0.0	0.36843794076163605	0.0	0.0	0.0	0.0	0.1722566995768688	0.0	0.0	0.0	0.043018335684062055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416287023977433	0.0	42.540000000000006	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	148.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21257935182091547	0.0	0.0	0.0	0.0	0.0	0.2368860674908119	0.19094553959238222	0.3595890410958904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.72
10333993	Tube	Nutrison 1000 Complete MF (DSI)		6.37435135135135		3.7	27.3823717674917	53.6797692557733	18.937858976735	400+50	60	85.0	0.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Mix of dairy & plant based	Intact	5.17046976655129		1.79588059701493	1.0513199580597	1.00748880597015				0.113158859200376	22.39	8.0	18.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.85	0.0	0.0	0.0	0.36329482439926064	0.0	0.0	0.0	0.0	0.1698521256931608	0.0	0.0	0.0	0.0	0.0	0.0	0.056377079482439925	0.0	0.0	0.0	0.0	0.0	0.0	0.4104759704251386	0.0	32.46	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	163.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21274330900243313	0.0	0.0	0.0	0.0	0.0	0.18993309002433093	0.3600973236009733	0.2372262773722628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.75999999999999
10345208	Tube	Nutrison Advance Diason Energy HP (DSI) (CB)		24.1288793103448		7.7	10.9003152187127	58.399359743856	30.7003250374313	325+50	60	85.0	0.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Mix of dairy & plant based	Intact	7.130622875817		0.0	2.88782072829132					0.0755440755708359	28.16	7.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.16	0.0	0.0	0.0	0.3755467596940829	0.0	0.0	0.0	0.0	0.17558030323359722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024553870924459948	0.0	0.0	0.0	0.0	0.4243190661478599	0.0	74.53	0.0	0.0	0.0	0.27526683357491105	0.0	0.0	0.7247331664250889	0.0	0.0	0.0	151.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.594249942035706	0.40575005796429403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.25999999999999
10333991	Tube	Nutrison Protein Advance (DSI)		19.7484662576687		3.7	27.9284386312111	52.866305981587	19.2052553872019	400+50	60	110.0	0.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Mix of dairy & plant based	Intact	6.8849224965		2.39835	1.3793278					0.1057164368567	27.5	7.7	38.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	228.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21266810987852347	0.0	0.0	0.018787926373761962	0.0	0.0	0.2190391798369096	0.1896739313315312	0.35983085257927383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.15299999999999
10174999	Tube	Nutrison Advance Cubison (DSI)		5		3.3	70.4484084172151	18.5023272982682	11.0492642845167	400+50	60	105.0	0.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Dairy	Intact	5.82170664538511			0.0668154650728427					0.0954297593014568	22.3	6.8	10.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2976190476190476	0.0	0.7023809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.24	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	175.0	0.3279790810608891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.672020918939111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.53999999999999
10345203	Tube	Nutrison MCT (DSI)		18.8132530120482		3.3	70.4378103140845	18.6483190834136	10.9138706025019	400+50	60	125.0	0.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Dairy	Intact	4.7802820408			0.00015597					0.076312391214	20.72	6.9	10.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.23	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	183.5	0.4958677685950413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5041322314049587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.870000000000005
10178620	Adult ONS	Fortimel Extra	HEHP intact casein protein			5.2	11.3564460946727	58.7606727007566	29.8828812045707	550+50	60	95.0	20.0			100+0	60	Indirect	15.5618057997712	127.0	240.0	Mix of dairy & plant based	Intact	8.23276794		1.155965	2.1963063	0.24307964	0.5389			0.196715402074	0.2973	6.9	35.0	1.0										0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.85	0.0	0.0	0.0	0.0	0.0	0.7764206332564478	0.0	0.0	0.0	0.22357936674355208	190.76000000000002	0.0	0.0	0.0	0.0	0.0	0.9454269859843825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006052557249296938	0.0	0.0	0.0	0.0	0.0	0.048520456766320406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	570.0070000000001
10363028	Adult ONS	Compact Protein	HEHP intact casein protein Compacted	36.6534613845538		9.4	11.3662017860524	58.6665616892221	29.9672365247256	350+50	60	85.0	20.0			100+0	60	Indirect	7.79937839903219	124.0	240.0	Dairy	Intact	12.8635764402367		0.571911	0.00022026		0.443			0.295886561809852	0.445	6.6	100.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.597	0.0	0.0	0.0	0.0	0.0	0.5971458589817137	0.0	0.0	0.0	0.40285414101828637	310.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9403360274931585	0.0	0.0	0.0	0.0	0.0	0.0	0.03406945416746218	0.0	0.0	0.025594518339379282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	471.39
10364847	Adult ONS	Fortijuice	Intact Whey no fat. acidic			0.008174	76.1	21.5	2.4							0+50	60	Indirect		88.0	30.0	Dairy	Intact	3.47085092917567	0.0	3.46015333333333	0.0	0.0	0.044836			0.0247968144921403	0.3351	2.9	11.0	1.0																																			0.0	0.0	0.6721148969523721	0.0	0.0	0.2892779750103739	0.0	0.0	0.0	0.038607128037253906	433.78000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	44.836
10276918	Adult ONS	Souvenaid	low protein. low energy intact casein	25.3321779318313	0.131	4.3	42.0245023413042	18.2557857170171	39.7197119416787	550+50	60	80.0	0.0			100+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	2.46956460721771		0.0	0.0001638246095623		0.0193	Cellulose gum	6.008	0.0743778509506657	0.1856	6.3	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.85	0.0	0.0	0.0	0.0	0.0	0.5590203721409135	0.0	0.0	0.44097962785908656	0.0	135.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.314
10284681	Adult ONS	Fortimel advanced	HEHP intact whey. acidic	21.7391304347826	0.143	5.2	9.77187543181702	59.2895438525381	30.9385807156449	450+50	35	45.0	20.0			100+0	40	Direct	0.0051749807775246	110.0	4.0	Mix of dairy & amino acids	Amino acids	9.33346273763801		8.88067363162004	0.00021043		0.00488	Pectin	11.4271	0.20001648393409	0.3138	4.2	110.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.7895927793550575	0.0	0.0	0.0	0.0	0.0	0.0	0.21040722064494258	117.995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005861693707954096	0.04023215934573275	0.013396979290331092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5029019918216594	0.0	0.4046299960427384	0.032977179791584224	0.0	0.0	0.0	0.0	121.29599999999999
10103493	Adult ONS	Calogen extra	High energy. high fat low protein	54.69		50.0	10.8845635427896	59.5906822073536	29.5247542498568	400+50	60	100.0	20.0			100+25	60	Indirect	6.15134385406192	132.0	30.0	Not applicable	Not applicable	0.0								0.0	0.5246	5.6	24.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	492.21																																															
Only trial available	Adult ONS	Plant based ONS	plant proteins			5.8	10.452771406102	56.2193484727207	33.3278801211773														Intact	5.48232			1.76213497476781	3.712081867371				0.114215000000009	28.24	7.4	41.0	3.0																																																																																	
N/A Fortimel Plant based ONS	Adult ONS	Fortimel Plant based ONS	HEHP. plant proteins	30.4773022049287	0.1	7.8																Plant based	Intact						0.079771				36.799	7.8	60.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.494	0.0	0.4880581606561804	0.0	0.0	0.0	0.0	0.5119418393438195	0.0	0.0	0.0	229.571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.323951659378284	0.0	0.0	0.0	0.0	0.0	0.6760483406217159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.99600000000001
10435023	Paeds	GMP2.0	PKU			0.14	20.9148171464927	24.2800944662623	54.805088387245													Dairy	Intact						0.06405	Cellulose gum	6.3		12.0331516821937	7.0	40.0	2.0										1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.968																																															
10457046	Tube	Nutrison PlantBased 2kcal HP	HEHP. plant proteins	16.3718172983479	0.32	9.57	24.1162483839055	55.1464336910021	20.7373179250924	180+50	60	85.0	30.0			100+0	60	Direct		150.0	4.0	Plant based	Intact						0.056613	Cellulose gum	1.5		35.855	7.6	70.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.233	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	270.306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4738679166317904	0.0	0.0	0.0	0.0	0.0	0.5261320833682096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.47
10457045	Tube	Nutrison PlantBased 2kcal HP Multi Fibre	HEHP. plant proteins	16.3289843436371	0.31	9.27	24.1039785175324	55.0359260322158	20.8600954502518	180+50	60	85.0	30.0			100+0	60	Direct		150.0	4.0	Plant based	Intact						0.056243	Cellulose gum	1.5		36.815	7.6	80.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.351	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	269.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4722334172963896	0.0	0.0	0.0	0.0	0.0	0.5277665827036104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.1
